the_geom;OBJECTID;CIV_1;PK_ID;Fecha_Fina;Estrategia;Programa;Zonas;Nombre_Loc;UPZ;Barrio;Tipo_de_In;Tipo_Malla;Eje_Vial_1;Tramo_Inic;Tramo_Fina;Longitud_S;Ancho__Seg;Km_Carril_;Km_Lineal;Km_Carril1;Longitud_B;Tipo_de_Ac;Estado_Eje;Mes_Report;Fusion_CIV;Fusion_PK_;Grupo_Cont;Ingeniero_;Director_d;TOTAL_AREA;LONGITUD_I;ASFALTO_PO;TOTAL_MEZC;GRANO_CAUC;CONCRETO_M;FRESADO_ES;No__HUECOS;SHAPE_Leng;SHAPE_Area
MULTIPOLYGON (((-74.08215966699998 4.584406184000045, -74.0821642338763 4.5844073165544925, -74.0821689189841 4.584407751070034, -74.0821736162506 4.5844074777090595, -74.08217821932776 4.584406502660573, -74.08218262399998 4.5844048480000765, -74.08218657866297 4.5844026528361, -74.08219017698471 4.584399912364465, -74.08219334432927 4.584396683427703, -74.08219601499997 4.584393033000026, -74.08222929199997 4.584344104000024, -74.08223057799995 4.58434221300007, -74.08226573899998 4.584287207000045, -74.08227753599994 4.584268820000034, -74.08229911099994 4.584235190000072, -74.08234499899999 4.584169422000059, -74.08236823999994 4.584141920000036, -74.08240876299999 4.584080337000046, -74.08248229899993 4.583976993000022, -74.08254741199994 4.58389681400007, -74.08265308799997 4.583793354000022, -74.08279669899997 4.583682751000026, -74.08298202299994 4.583534482000061, -74.08303446199994 4.583489044000032, -74.08312563499999 4.583414909000056, -74.08323349199998 4.583327023000038, -74.08333241099996 4.583248704000027, -74.08350018099998 4.583119959000044, -74.08365597499994 4.582997626000065, -74.08365708599996 4.582996768000044, -74.08365768599998 4.582996285000036, -74.08367148699995 4.58298465200005, -74.08369444899995 4.582965297000044, -74.08372450999997 4.582940209000071, -74.08378052399996 4.5828965650000555, -74.08386335399996 4.582827811000072, -74.08395214199999 4.582750686000054, -74.08400398599997 4.582699867000031, -74.08407251499995 4.58263230700004, -74.08414938699997 4.582547408000039, -74.08423579499998 4.582447562000027, -74.08425938299996 4.582418242000074, -74.08433972699999 4.58248332900007, -74.08429215499996 4.582540563000066, -74.08428908399998 4.582544257000052, -74.08424936299997 4.5825909020000495, -74.08420061399994 4.582643889000053, -74.08418622199997 4.582658754000022, -74.08416517299997 4.582680494000044, -74.08405157599998 4.582797770000071, -74.08390217199997 4.5829307370000265, -74.08276086499995 4.583837129000074, -74.08269377799996 4.583894527000041, -74.08269334199997 4.583894881000049, -74.08269295399998 4.583895218000066, -74.08266708499997 4.583920091000039, -74.08266578899998 4.583921368000063, -74.08262668899994 4.583960185000024, -74.08257009199997 4.5840296800000715, -74.08256947699994 4.584030386000052, -74.08252872899999 4.584084896000036, -74.08248468799997 4.584150556000054, -74.08245061999997 4.5841984770000295, -74.08244476199997 4.584206718000075, -74.08240442399995 4.58426287900005, -74.08240337699993 4.584264494000024, -74.08240308899997 4.584265014000039, -74.08239781399999 4.5842725010000445, -74.08228094399993 4.584438386000045, -74.08225580199996 4.5844741810000755, -74.08215966699998 4.584406184000045)));1.084;4,000,122;200.337;Mon Jun 01 00:00:00 COT 2020;Infraestructura y Gestion de Transito;Ciclocarriles;Zona 04;SAN CRISTOBAL;SOSIEGO;CALVO SUR;Mantenimiento;CM;KR 7;CL 2 S;CL6 S;321.94;11.27;1.21;0;0.01;0;PA;Terminado;Junio;0;0;Parcheo;KAREM VANESSA LEGUIZAMON LISCANO;ING. MARY LUZ MORA / ING. ANGEL RICARDO IBAGON;30.4;0;0;8.16;0;0;0;30;603.875.890.362;295.483.936.982
MULTIPOLYGON (((-74.06230177699996 4.688124974000061, -74.06208129899994 4.688054657000066, -74.06196695299997 4.688019297000039, -74.06190388399995 4.687997055000039, -74.06185083499997 4.687982323000028, -74.06186368499993 4.687930528000038, -74.06186760399999 4.687914731000035, -74.06214488299997 4.687992184000052, -74.06222592799998 4.688016708000021, -74.06229989899998 4.688033805000032, -74.06230719099995 4.688035063000029, -74.06240802199994 4.688063785000054, -74.06240811199996 4.688064265000037, -74.06240812699997 4.688064346000033, -74.06242647199997 4.6880700650000335, -74.06244641599994 4.688076282000054, -74.06244775899995 4.6880760380000766, -74.06244909099996 4.688075795000032, -74.06244918199997 4.688075462000029, -74.06252938899996 4.68809852000004, -74.06253795799995 4.688100984000073, -74.06254010699996 4.688101602000074, -74.06254113499995 4.688102116000039, -74.06260604599998 4.68812108000003, -74.06265898099997 4.688136299000064, -74.06263302399998 4.688230666000039, -74.06257556599996 4.688214089000041, -74.06256794779155 4.6882065417937655, -74.06255947299996 4.688199971000074, -74.06255138899996 4.688195066000048, -74.06251475399995 4.688184779000039, -74.06230177699996 4.688124974000061)));1.085;11,011,634;508.62;Mon Mar 02 00:00:00 COT 2020;Situaciones Imprevistas y Apoyo Interinstitucional;Plan Cien Dias;Zona 02;BARRIOS UNIDOS;LOS ANDES;LA CASTELLANA;Mantenimiento;AR;AC 100;KR 50;KR 53;91.11;9.11;0.24;0;0.01;0;PA;Terminado;Marzo;0;0;Parcheo;CESAR AUGUSTO PINTO BARRIOS;ING.MARY LUZ MORA/ING. ALEXANDER SANDOVAL;33.93;0;0;9.62;0;0;0;34;181.347.488.664;675.859.708.603
MULTIPOLYGON (((-74.07970430399996 4.683301967000034, -74.07972397799995 4.683286488000022, -74.07976627799997 4.683339277000073, -74.07972494599994 4.683372803000054, -74.07959978899999 4.683473959000025, -74.07929476399994 4.68371752500002, -74.07928438799996 4.683725877000029, -74.07924132999995 4.683760541000027, -74.07914503299997 4.683838064000042, -74.07914017599995 4.683841975000064, -74.07900356799996 4.683951950000051, -74.07899490699998 4.683958922000045, -74.07890194399994 4.68403376200007, -74.07889819599995 4.684036779000053, -74.07878701199996 4.68412700500005, -74.07872204499995 4.684179726000025, -74.07867972199995 4.684130448000076, -74.07869661099994 4.6841169620000755, -74.07885782599999 4.683985733000043, -74.07886107299998 4.683982988000025, -74.07895365099995 4.683904712000071, -74.07896159799998 4.683897993000073, -74.07905157899995 4.683821914000021, -74.07909555199996 4.6837874790000456, -74.07910051099998 4.683783596000069, -74.07919866599997 4.683706733000065, -74.07923824699998 4.683675739000023, -74.07962300499997 4.683365933000061, -74.07970430399996 4.683301967000034)));1.086;12,000,266;523.22;Thu Mar 05 00:00:00 COT 2020;Situaciones Imprevistas y Apoyo Interinstitucional;Plan Cien Dias;Zona 02;BARRIOS UNIDOS;DOCE DE OCTUBRE;METROPOLIS;Mantenimiento;AR;AK 68;CL 79D;CL 87;148.69;7.55;0.32;0;0.02;0;PA;Terminado;Marzo;0;0;Parcheo;JESICA ALEXANDRA ARDILA DÍAZ;ING. ORLANDO RIVERA/ING. SANTIAGO VARGAS;90.45;0;0;27.13;0;0;0;90;281.581.362.968;914.372.155.301
MULTIPOLYGON (((-74.05225799699997 4.659418772000038, -74.05226763699994 4.659410180000066, -74.05229285199994 4.659431956000049, -74.05235283399998 4.659483760000057, -74.05227544699994 4.6595586060000755, -74.05206111099994 4.659758087000057, -74.05174706599998 4.660063982000054, -74.05174439899997 4.660066580000034, -74.05174076799995 4.660071904000063, -74.05166423999998 4.66014635800002, -74.05159874399999 4.660081324000032, -74.05169523999996 4.659989007000036, -74.05174731399995 4.659939757000075, -74.05176963099996 4.659917371000063, -74.05179145299996 4.659890009000037, -74.05182071499996 4.659848716000056, -74.05187973299996 4.659779566000054, -74.05194741799994 4.659714321000024, -74.05198140099998 4.659681564000039, -74.05204884799997 4.659618883000064, -74.05207761099996 4.6595916880000345, -74.05217084799995 4.659503138000048, -74.05217283099995 4.659499158000074, -74.05217199899994 4.659498462000045, -74.05217023499995 4.659496986000022, -74.05223636499994 4.659438051000052, -74.05225799699997 4.659418772000038)));1.087;2,001,006;524.863;Wed May 13 00:00:00 COT 2020;Situaciones Imprevistas y Apoyo Interinstitucional;Ciclocarriles;Zona 02;CHAPINERO;EL REFUGIO;EL NOGAL;Mantenimiento;AR;AK 7;CL 77;CL 78;105.42;11.59;0.35;0;0.01;0;PA;Terminado;Mayo;0;0;Parcheo;CESAR AUGUSTO PINTO BARRIOS;ING. MARY LUZ MORA / ING. ALEXANDER SANDOVAL;47.79;0;0;10.75;0;0;0;48;211.377.898.754;995.204.577.793
MULTIPOLYGON (((-74.04673041999996 4.66511805500005, -74.04676849199996 4.665047297000058, -74.04680515999996 4.664980853000031, -74.04683923199997 4.664924542000051, -74.04691661899994 4.664805079000075, -74.04699889899996 4.664688960000035, -74.04708593399994 4.66457637700006, -74.04719356599998 4.6644390150000286, -74.04720177699994 4.66442853500007, -74.04720527299997 4.664425616000074, -74.04724967199998 4.66437722400002, -74.04725113299997 4.664375632000031, -74.04729614899998 4.664326568000035, -74.04735929399999 4.66438193700003, -74.04735997899996 4.664382537000051, -74.04736021399998 4.664382742000043, -74.04736553999999 4.664387413000043, -74.04730279499995 4.664459456000031, -74.047300642074 4.664459210889484, -74.04729847636183 4.664459280604053, -74.04729634365695 4.66445966366964, -74.04729428905496 4.664460351986405, -74.04729235599996 4.664461331000041, -74.04719535099997 4.66457912900006, -74.04707135699995 4.6647509490000525, -74.04706476599995 4.664766893000035, -74.04705313299998 4.664793338000038, -74.04704840644601 4.664807246078147, -74.04704151599998 4.664820219000035, -74.04699143499994 4.664897952000047, -74.04692514449366 4.665003667709472, -74.04686055799993 4.665110433000052, -74.04685587799997 4.665118323000058, -74.04682287399999 4.665173881000044, -74.04681752899995 4.6651706540000655, -74.04681597999996 4.665169719000062, -74.04673041999996 4.66511805500005)));1.088;2,000,836;525.04;Mon May 18 00:00:00 COT 2020;Situaciones Imprevistas y Apoyo Interinstitucional;Ciclocarriles;Zona 02;CHAPINERO;EL REFUGIO;EL REFUGIO;Mantenimiento;AR;AK 7;CL 85;AC 85;107.17;11.24;0.34;0;0.01;0;PA;Terminado;Mayo;0;0;Parcheo;CESAR AUGUSTO PINTO BARRIOS;MARY LUZ MORA / ALEXANDER SANDOVAL;41.7;0;0;4.8;0;0;0;42;213.836.673.886;980.232.944.874
MULTIPOLYGON (((-74.13545725599994 4.603961285000025, -74.13545793115071 4.603959046081369, -74.13545828416432 4.603956734379242, -74.13545830799995 4.603954396000063, -74.1354580008284 4.603952070117568, -74.13545736799995 4.603949811000064, -74.13541996599997 4.603884779000055, -74.13540415099999 4.603854956000021, -74.13548083799998 4.603810546000034, -74.13549190899994 4.603829015000031, -74.13549320523093 4.603833282364678, -74.13549507799996 4.603837330000033, -74.13555474599997 4.603944588000047, -74.13547553299998 4.6039943300000346, -74.13547098399994 4.603986105000047, -74.13545725599994 4.603961285000025)));1.089;8,011,033;147.87;Tue Sep 08 00:00:00 COT 2020;Infraestructura y Gestion de Transito;Misionalidad;Zona 05;KENNEDY;CARVAJAL;ALQUERIA LA FRAGUA NORTE;Mantenimiento;CM;CL37B SUR;KR68C BIS;KR68C BIS A;17.22;9.9;0.06;0;0.06;0;CC/BA;Terminado;Septiembre;0;0;Cambio de Carpeta;KARINA ALEXANDRA CARDONA NAVARRO;ING. CARLOS MENDEZ / ING. ELENA ALVARADO;186;0;0;38.93;0;0;0;0;493.608.980.187;138.749.827.727
MULTIPOLYGON (((-74.06987074699998 4.689352418000055, -74.07021602899994 4.688587240000061, -74.07025343699996 4.688505141000064, -74.07025558399994 4.688500430000033, -74.07025698899997 4.688497214000051, -74.07025810548612 4.68849309399449, -74.07025854478542 4.6884888480548765, -74.07025829545938 4.6884845867377525, -74.07025736399999 4.688480421000065, -74.07026299199998 4.6884834760000444, -74.07029079899996 4.688498570000036, -74.07031442099998 4.68851139100002, -74.07034794299994 4.688529588000051, -74.07033999926088 4.688528339544594, -74.07033195813895 4.688528294942221, -74.07032400103927 4.688529455199146, -74.07031630747147 4.688531794140342, -74.07030905099998 4.688535259000049, -74.07030325899996 4.688539099000025, -74.07029734926826 4.688544318064773, -74.07029226599997 4.688550345000067, -74.07024873299997 4.688645182000073, -74.07019899699998 4.688753542000029, -74.07010728199998 4.688953355000024, -74.07009951799995 4.688970270000027, -74.07002415299996 4.689143422000029, -74.06998646599999 4.689230007000049, -74.06996522599997 4.689278795000064, -74.06994877899996 4.689316574000031, -74.06994807099994 4.689318402000026, -74.0699430894698 4.689328576618162, -74.06993991699994 4.68933945200007, -74.06993871273158 4.68934899380202, -74.06993890352808 4.689358609406183, -74.06994048536367 4.689368095925192, -74.0699434248619 4.689377253195354, -74.06994765999997 4.689385888000061, -74.06995337363256 4.689394151715349, -74.06996027736986 4.689401450550808, -74.06996821065803 4.689407614764178, -74.06997698899994 4.689412501000049, -74.06998472400592 4.6894154849125655, -74.0699927734937 4.689417469804992, -74.07000100899995 4.689418424000053, -74.06989844599997 4.689430218000041, -74.06977919599996 4.689443931000028, -74.06979214867779 4.689441252393389, -74.06980462781453 4.68943686856595, -74.06981641 4.689430858000037, -74.06983031342405 4.6894208180776005, -74.06984228256486 4.689408536183974, -74.06985196059759 4.689394378467843, -74.06985905899995 4.6893787670000515, -74.06987074699998 4.689352418000055)));1.09;12,000,019;177.936;Mon Jan 27 00:00:00 COT 2020;Infraestructura y Gestion de Transito;Misionalidad;Zona 02;BARRIOS UNIDOS;LOS ANDES;LOS ANDES;Mantenimiento;LO;KR 65A;CL 98;AC 100;112.18;6.49;0.24;0;0;0;CC;Terminado;Enero;0;0;Cambio de Carpeta;CATALINA SUSPES;ING LUIS MARIN / ING. ANDREA TORRES;644.84;0;0;104.48;0;0;0;0;245.963.973.044;592.894.522.958
MULTIPOLYGON (((-74.11658911499995 4.668911360000038, -74.11658910299997 4.66891130700003, -74.11658906899999 4.668911153000067, -74.11658878099996 4.668909892000045, -74.11658667399996 4.668902986000035, -74.11658375299999 4.6688963860000285, -74.11658005799995 4.668890188000034, -74.11628078999996 4.668553168000074, -74.11627852399994 4.668550617000052, -74.11631408399995 4.668518652000046, -74.11661039699999 4.668850424000027, -74.11661594599997 4.668855843000074, -74.11662219899995 4.668860425000048, -74.11662903099995 4.668864081000038, -74.11663630799995 4.668866736000041, -74.11663820899997 4.668867244000069, -74.11663994599996 4.668867644000045, -74.11664002899994 4.668867662000025, -74.11664190599998 4.6688680270000305, -74.11664374299994 4.6688683180000226, -74.11664378299997 4.6688683230000265, -74.11665024899997 4.66886884500002, -74.11665672999999 4.668868598000074, -74.11666472799999 4.6688672130000555, -74.11667243699998 4.668864661000043, -74.11667968699999 4.668860996000035, -74.11668631899994 4.668856301000062, -74.11666370999995 4.668876276000049, -74.11663661699998 4.66890021200004, -74.11659155999996 4.668940020000036, -74.11658691699995 4.668944123000074, -74.11658896299997 4.668937096000036, -74.11658998999997 4.668931187000055, -74.11659019899997 4.668929215000048, -74.11659020499997 4.6689291520000324, -74.11659034499996 4.668927226000051, -74.11659034699994 4.66892715900002, -74.11659042199994 4.668925232000049, -74.11659042399998 4.668925161000061, -74.11659043399999 4.668923237000059, -74.11659043299994 4.668923170000028, -74.11659037999993 4.668921242000067, -74.11659037599998 4.6689211770000725, -74.11659036999998 4.668921051000041, -74.11659025799997 4.668919251000034, -74.11659025399996 4.668919194000068, -74.11659024599999 4.66891909800006, -74.11659006999997 4.6689172600000575, -74.11658911499995 4.668911360000038)));1.091;9,002,965;387.453;Thu Jan 16 00:00:00 COT 2020;Infraestructura y Gestion de Transito;Misionalidad;Zona 03;FONTIBON;MODELIA;MODELIA;Mantenimiento;LO;CL 25D;KR 74B;KR 75;55.32;5.62;0.1;0;0;0;CC;Terminado;Enero;0;0;Cambio de Carpeta;IBON GODOY;ING.RAFAEL PEREZ/ING. CESAR DIEGO ORTIZ;308;0;0;65;0;0;0;0;121.993.335.058;253.263.959.604
MULTIPOLYGON (((-74.05977048899996 4.6478663380000285, -74.05980444899996 4.647791805000054, -74.05980515499994 4.647792018000075, -74.05980764499998 4.647792767000055, -74.05981170899997 4.647789144000058, -74.05985069299999 4.6477069600000505, -74.05986499599999 4.647676808000028, -74.05991286399995 4.647571719000041, -74.05996750599996 4.647450324000033, -74.06000137499996 4.647376036000026, -74.06003840599993 4.647293596000054, -74.06008627299997 4.647188507000067, -74.06013311299995 4.647096618000035, -74.06013730199999 4.647088401000076, -74.06017342699994 4.6470209100000375, -74.06022174399999 4.64693892300005, -74.06025356199996 4.646890948000021, -74.06026282599998 4.646876980000059, -74.06026580899999 4.646872483000038, -74.06029552199993 4.6468895770000245, -74.06034330599994 4.646917067000061, -74.06031346599997 4.646959996000021, -74.06030835699994 4.646968240000035, -74.06024376699997 4.647077221000075, -74.06019002599999 4.64717851100005, -74.06012982999994 4.647307750000039, -74.05990522899998 4.647808147000035, -74.05985692699994 4.6479143040000395, -74.05977728799996 4.647878804000073, -74.05976849499996 4.647874884000032, -74.05976691499997 4.647874180000031, -74.05977048899996 4.6478663380000285)));1.092;2,001,446;524.763;Wed May 13 00:00:00 COT 2020;Situaciones Imprevistas y Apoyo Interinstitucional;Ciclocarriles;Zona 02;CHAPINERO;CHAPINERO;CHAPINERO NORTE;Mantenimiento;AR;AK 7;CL 62;AC 63;123.49;10.02;0.35;0;0.04;0;PA/BA;Terminado;Mayo;0;0;Parcheo;KAREM VANESSA LEGUIZAMON LISCANO;ING. MARY LUZ MORA / ING. ANGEL RICARDO IBAGON;128.72;0;0;27.98;0;0;0;129;242.251.578.542;100.798.899.997
MULTIPOLYGON (((-74.10393067999996 4.606231808000075, -74.10396021599996 4.606190347000052, -74.10397042199997 4.60619766700006, -74.10401919199995 4.606232698000042, -74.10403699699998 4.606245480000041, -74.10413432499996 4.6063152620000665, -74.10417922399995 4.606347467000035, -74.10431300799996 4.606443450000029, -74.10433017299994 4.606455773000051, -74.10430000199995 4.6064980880000235, -74.10425582299996 4.606469122000021, -74.10425579299994 4.606469089000029, -74.10425371499997 4.606466940000075, -74.10425142499997 4.606464986000049, -74.10416134499997 4.606398949000038, -74.10414269499995 4.606385319000026, -74.10411320799994 4.606363705000035, -74.10403551499996 4.606306780000068, -74.10398005899998 4.606266099000038, -74.10397497099996 4.606262919000074, -74.10393067999996 4.606231808000075)));1.093;16,002,600;187.572;Wed Jun 10 00:00:00 COT 2020;Infraestructura y Gestion de Transito;Conservacion;Zona 03;PUENTE ARANDA;CIUDAD MONTES;COMUNEROS;Mantenimiento;LO;CL 4;KR 32B;KR 33;50.48;5.73;0.1;0;0;0;SF;Terminado;Junio;0;0;Sello de Fisuras;KAREM VANESSA LEGUIZAMON LISCANO;ING. MARY LUZ MORA / ING.JESUS FORERO;0;55;785,714,285,714;0;0;0;0;0;101.364.213.633;235.537.324.679
MULTIPOLYGON (((-74.11289747299998 4.642535578000036, -74.11298273999995 4.642452773000059, -74.11298359632295 4.642453296472034, -74.11298452475071 4.642453677698832, -74.11298550184215 4.642453907055168, -74.11298650292747 4.642453978750214, -74.11298750273109 4.642453890973799, -74.1129884760098 4.64245364594212, -74.11298939819011 4.642453249841778, -74.11299024598863 4.642452712673585, -74.112990998 4.642452048000052, -74.11358562599997 4.6418781210000475, -74.11410601299997 4.6413765310000485, -74.11437110799994 4.641119410000044, -74.11441492899996 4.641164426000046, -74.11396771499994 4.641597893000039, -74.11374583099996 4.641809963000071, -74.11343346399997 4.642111503000024, -74.11317594999997 4.642360332000067, -74.11303615599996 4.6424956650000695, -74.11303302199997 4.642498720000049, -74.11294615299994 4.642583411000032, -74.11294510299996 4.642582379000032, -74.11289747299998 4.642535578000036)));1.094;9,004,035;604.908;Mon Mar 09 00:00:00 COT 2020;Situaciones Imprevistas y Apoyo Interinstitucional;IMV-PR-003;Zona 03;PUENTE ARANDA;PUENTE ARANDA;CENTRO INDUSTRIAL;Mantenimiento;AR;AK 68;CL 18;CL 19;226.4;6.97;0.45;0;0.06;0;PA;Terminado;Marzo;0;0;Parcheo;CESAR AUGUSTO PINTO BARRIOS;ING.MARY LUZ MORA/ING. ALEXANDER SANDOVAL;203.25;0;0;31.2;0;0;0;203;421.973.352.854;128.516.837.192
